Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Has Promotion,Age Group,Gender Binary,Subscription Status Binary,Has Promotion Binary
155,41,Male,Dress,Clothing,98.0,Oklahoma,M,Charcoal,Fall,3.6,Yes,Debit Card,Next Day Air,21,Venmo,Quarterly,Yes,Adults (30-49),1,1,1
156,63,Male,Socks,Clothing,77.0,Maine,S,Olive,Spring,4.3,Yes,Cash,Free Shipping,21,Bank Transfer,Quarterly,Yes,Middle age (50-64),1,1,1
157,35,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,Yes,Venmo,Standard,40,Debit Card,Annually,Yes,Adults (30-49),1,1,1
158,36,Male,Hat,Accessories,68.0,Vermont,S,Yellow,Fall,3.0,Yes,Debit Card,Next Day Air,1,Bank Transfer,Fortnightly,Yes,Adults (30-49),1,1,1
159,25,Male,Shirt,Clothing,73.0,Connecticut,XL,Teal,Fall,4.1,Yes,Bank Transfer,Standard,50,Bank Transfer,Monthly,Yes,Young Adults (18-29),1,1,1
160,58,Male,Gloves,Accessories,27.0,New Hampshire,M,Charcoal,Fall,3.8,Yes,Debit Card,Store Pickup,39,Bank Transfer,Every 3 Months,Yes,Middle age (50-64),1,1,1
161,27,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,Yes,Bank Transfer,Free Shipping,34,Venmo,Monthly,Yes,Young Adults (18-29),1,1,1
162,65,Male,Backpack,Accessories,49.0,North Dakota,M,Olive,Fall,3.0,Yes,Venmo,Express,29,Venmo,Fortnightly,Yes,Seniors (65+),1,1,1
163,54,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,Yes,Credit Card,Store Pickup,31,PayPal,Bi-Weekly,Yes,Middle age (50-64),1,1,1
164,54,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,Yes,PayPal,Standard,8,Debit Card,Weekly,Yes,Middle age (50-64),1,1,1
165,59,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,Yes,Debit Card,Free Shipping,5,Credit Card,Fortnightly,Yes,Middle age (50-64),1,1,1
166,42,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,Yes,Credit Card,Store Pickup,7,Cash,Monthly,Yes,Adults (30-49),1,1,1
167,46,Male,Sneakers,Footwear,31.0,Delaware,XL,Indigo,Fall,4.0,Yes,Cash,Store Pickup,30,Cash,Monthly,Yes,Adults (30-49),1,1,1
168,33,Male,Gloves,Accessories,27.0,Arkansas,M,Green,Fall,4.0,Yes,Venmo,Express,14,Credit Card,Every 3 Months,Yes,Adults (30-49),1,1,1
169,34,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,Yes,Bank Transfer,Express,5,Cash,Fortnightly,Yes,Adults (30-49),1,1,1
170,27,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,Yes,Credit Card,Standard,3,PayPal,Every 3 Months,Yes,Young Adults (18-29),1,1,1
171,52,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,46,Venmo,Bi-Weekly,Yes,Middle age (50-64),1,1,1
172,29,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,4,Credit Card,Weekly,Yes,Young Adults (18-29),1,1,1
173,54,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,42,Credit Card,Bi-Weekly,Yes,Middle age (50-64),1,1,1
174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,30,Cash,Annually,Yes,Young Adults (18-29),1,1,1
175,41,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,37,Venmo,Annually,Yes,Adults (30-49),1,1,1
176,53,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,2,Bank Transfer,Annually,Yes,Middle age (50-64),1,1,1
177,53,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,30,Credit Card,Quarterly,Yes,Middle age (50-64),1,1,1
178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,47,Bank Transfer,Monthly,Yes,Young Adults (18-29),1,1,1
179,61,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,21,PayPal,Quarterly,Yes,Middle age (50-64),1,1,1
180,64,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,9,Bank Transfer,Fortnightly,Yes,Middle age (50-64),1,1,1
181,51,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,12,Debit Card,Fortnightly,Yes,Middle age (50-64),1,1,1
182,32,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,4,Bank Transfer,Weekly,Yes,Adults (30-49),1,1,1
183,38,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,10,Debit Card,Annually,Yes,Adults (30-49),1,1,1
184,58,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,26,Credit Card,Weekly,Yes,Middle age (50-64),1,1,1
185,32,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,40,Cash,Fortnightly,Yes,Adults (30-49),1,1,1
186,46,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,34,Bank Transfer,Fortnightly,Yes,Adults (30-49),1,1,1
187,39,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,31,Debit Card,Annually,Yes,Adults (30-49),1,1,1
188,19,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,1,Bank Transfer,Bi-Weekly,Yes,Young Adults (18-29),1,1,1
189,50,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,5,Bank Transfer,Bi-Weekly,Yes,Middle age (50-64),1,1,1
190,36,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,4,Credit Card,Weekly,Yes,Adults (30-49),1,1,1
191,65,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,48,Venmo,Quarterly,Yes,Seniors (65+),1,1,1
192,64,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,29,Cash,Every 3 Months,Yes,Middle age (50-64),1,1,1
193,46,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,12,PayPal,Bi-Weekly,Yes,Adults (30-49),1,1,1
194,36,Male,Belt,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,Yes,PayPal,Standard,29,Venmo,Annually,Yes,Adults (30-49),1,1,1
195,51,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,15,Debit Card,Quarterly,Yes,Middle age (50-64),1,1,1
196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,34,Credit Card,Monthly,Yes,Middle age (50-64),1,1,1
197,38,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,41,Credit Card,Fortnightly,Yes,Adults (30-49),1,1,1
198,59,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,41,Credit Card,Monthly,Yes,Middle age (50-64),1,1,1
199,57,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,39,Credit Card,Fortnightly,Yes,Middle age (50-64),1,1,1
200,54,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,32,Cash,Weekly,Yes,Middle age (50-64),1,1,1
201,25,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,29,Venmo,Monthly,Yes,Young Adults (18-29),1,1,1
202,69,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,15,Bank Transfer,Annually,Yes,Seniors (65+),1,1,1
203,57,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,33,Venmo,Annually,Yes,Middle age (50-64),1,1,1
204,70,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,18,Bank Transfer,Weekly,Yes,Seniors (65+),1,1,1
205,24,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,Yes,PayPal,Store Pickup,35,Cash,Bi-Weekly,Yes,Young Adults (18-29),1,1,1
206,67,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,Yes,Bank Transfer,Standard,25,PayPal,Weekly,Yes,Seniors (65+),1,1,1
207,24,Male,T-shirt,Clothing,55.0,Wisconsin,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,6,Venmo,Fortnightly,Yes,Young Adults (18-29),1,1,1
208,62,Male,Gloves,Accessories,91.0,Rhode Island,M,Silver,Summer,2.9,Yes,Venmo,Express,17,Bank Transfer,Bi-Weekly,Yes,Middle age (50-64),1,1,1
209,57,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,17,Credit Card,Monthly,Yes,Middle age (50-64),1,1,1
210,55,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,Yes,Bank Transfer,Store Pickup,44,Cash,Every 3 Months,Yes,Middle age (50-64),1,1,1
211,45,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,Yes,Venmo,2-Day Shipping,6,PayPal,Fortnightly,Yes,Adults (30-49),1,1,1
212,69,Male,Skirt,Clothing,92.0,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,45,Debit Card,Fortnightly,Yes,Seniors (65+),1,1,1
213,67,Male,Handbag,Accessories,84.0,Virginia,L,Blue,Fall,4.2,Yes,Venmo,Express,7,Debit Card,Annually,Yes,Seniors (65+),1,1,1
214,30,Male,Handbag,Accessories,93.0,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,11,Debit Card,Every 3 Months,Yes,Adults (30-49),1,1,1
215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,41,Cash,Every 3 Months,Yes,Young Adults (18-29),1,1,1
216,62,Male,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,24,PayPal,Bi-Weekly,Yes,Middle age (50-64),1,1,1
217,43,Male,Shorts,Clothing,61.0,Massachusetts,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,21,Venmo,Weekly,Yes,Adults (30-49),1,1,1
218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,24,Bank Transfer,Annually,Yes,Adults (30-49),1,1,1
219,28,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,8,Credit Card,Quarterly,Yes,Young Adults (18-29),1,1,1
220,32,Male,Belt,Accessories,88.0,Nevada,M,Cyan,Spring,3.0,Yes,Venmo,Free Shipping,12,Cash,Fortnightly,Yes,Adults (30-49),1,1,1
221,39,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,Yes,Debit Card,Express,48,Debit Card,Fortnightly,Yes,Adults (30-49),1,1,1
222,28,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,6,Bank Transfer,Quarterly,Yes,Young Adults (18-29),1,1,1
223,47,Male,Gloves,Accessories,94.0,New York,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,14,PayPal,Fortnightly,Yes,Adults (30-49),1,1,1
224,20,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,34,PayPal,Annually,Yes,Young Adults (18-29),1,1,1
225,63,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,12,Cash,Every 3 Months,Yes,Middle age (50-64),1,1,1
226,25,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,11,Bank Transfer,Annually,Yes,Young Adults (18-29),1,1,1
227,29,Male,Shoes,Footwear,74.0,Texas,L,Violet,Spring,3.3,Yes,Cash,Free Shipping,5,PayPal,Monthly,Yes,Young Adults (18-29),1,1,1
228,50,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,25,Venmo,Fortnightly,Yes,Middle age (50-64),1,1,1
229,18,Male,Socks,Clothing,79.0,New Hampshire,M,White,Spring,2.9,Yes,Credit Card,Store Pickup,11,Credit Card,Annually,Yes,Young Adults (18-29),1,1,1
230,70,Male,Sandals,Footwear,28.0,Ohio,S,Silver,Spring,4.6,Yes,Cash,Next Day Air,27,PayPal,Every 3 Months,Yes,Seniors (65+),1,1,1
231,66,Male,Scarf,Accessories,88.0,Utah,L,Olive,Fall,4.1,Yes,Venmo,Standard,43,Credit Card,Annually,Yes,Seniors (65+),1,1,1
232,28,Male,Blouse,Clothing,26.0,Tennessee,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,18,Debit Card,Every 3 Months,Yes,Young Adults (18-29),1,1,1
233,54,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,Yes,Bank Transfer,Express,32,Bank Transfer,Bi-Weekly,Yes,Middle age (50-64),1,1,1
234,19,Male,Sweater,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,Yes,PayPal,Next Day Air,27,Bank Transfer,Every 3 Months,Yes,Young Adults (18-29),1,1,1
235,20,Male,Gloves,Accessories,39.0,South Dakota,S,Silver,Summer,3.7,Yes,PayPal,Next Day Air,24,Credit Card,Weekly,Yes,Young Adults (18-29),1,1,1
236,43,Male,Sunglasses,Accessories,89.0,New Jersey,M,Cyan,Winter,3.7,Yes,Cash,Free Shipping,31,Debit Card,Quarterly,Yes,Adults (30-49),1,1,1
237,38,Male,Coat,Outerwear,68.0,North Dakota,L,Green,Winter,3.4,Yes,Debit Card,Next Day Air,39,PayPal,Fortnightly,Yes,Adults (30-49),1,1,1
238,50,Male,Dress,Clothing,90.0,Iowa,M,Beige,Summer,3.0,Yes,Venmo,Store Pickup,36,Debit Card,Fortnightly,Yes,Middle age (50-64),1,1,1
239,64,Male,Skirt,Clothing,34.0,Ohio,M,Peach,Fall,4.2,Yes,Debit Card,Free Shipping,5,Cash,Annually,Yes,Middle age (50-64),1,1,1
240,49,Male,Pants,Clothing,51.0,Vermont,L,Yellow,Summer,2.9,Yes,PayPal,Express,47,Credit Card,Bi-Weekly,Yes,Adults (30-49),1,1,1
241,47,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,Yes,Credit Card,Free Shipping,29,Bank Transfer,Fortnightly,Yes,Adults (30-49),1,1,1
242,36,Male,Hoodie,Clothing,88.0,Delaware,M,Peach,Winter,4.1,Yes,PayPal,Free Shipping,43,Venmo,Bi-Weekly,Yes,Adults (30-49),1,1,1
243,55,Male,Coat,Outerwear,85.0,New York,L,Gray,Summer,4.3,Yes,Credit Card,Store Pickup,40,Debit Card,Every 3 Months,Yes,Middle age (50-64),1,1,1
244,25,Male,Jewelry,Accessories,100.0,Kentucky,M,Olive,Winter,2.8,Yes,Credit Card,2-Day Shipping,4,Debit Card,Monthly,Yes,Young Adults (18-29),1,1,1
245,53,Male,Belt,Accessories,42.0,Oregon,S,Indigo,Spring,4.9,Yes,Debit Card,2-Day Shipping,39,PayPal,Weekly,Yes,Middle age (50-64),1,1,1
246,49,Male,Sandals,Footwear,53.0,Rhode Island,L,Charcoal,Summer,3.3,Yes,Cash,Next Day Air,45,Venmo,Fortnightly,Yes,Adults (30-49),1,1,1
247,35,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.2,Yes,Credit Card,Express,20,Venmo,Bi-Weekly,Yes,Adults (30-49),1,1,1
248,29,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,14,Debit Card,Weekly,Yes,Young Adults (18-29),1,1,1
249,47,Male,Belt,Accessories,100.0,Pennsylvania,M,Blue,Winter,4.8,Yes,Venmo,Express,33,PayPal,Weekly,Yes,Adults (30-49),1,1,1
250,53,Male,Handbag,Accessories,47.0,Alaska,S,Teal,Fall,4.2,Yes,Cash,Standard,18,Credit Card,Annually,Yes,Middle age (50-64),1,1,1
251,33,Male,Skirt,Clothing,25.0,Mississippi,L,Black,Fall,4.0,Yes,Debit Card,Express,9,Bank Transfer,Weekly,Yes,Adults (30-49),1,1,1
252,21,Male,Handbag,Accessories,51.0,Wyoming,XL,Gold,Winter,2.5,Yes,PayPal,Standard,34,PayPal,Annually,Yes,Young Adults (18-29),1,1,1
253,32,Male,Shorts,Clothing,41.0,Delaware,M,Violet,Summer,3.9,Yes,Cash,Free Shipping,33,Venmo,Fortnightly,Yes,Adults (30-49),1,1,1
254,52,Male,Boots,Footwear,73.0,Oklahoma,L,Cyan,Winter,4.9,Yes,PayPal,2-Day Shipping,15,Bank Transfer,Bi-Weekly,Yes,Middle age (50-64),1,1,1
255,67,Male,Sunglasses,Accessories,42.0,Indiana,M,White,Winter,3.5,Yes,Credit Card,Store Pickup,4,PayPal,Bi-Weekly,Yes,Seniors (65+),1,1,1
256,43,Male,Scarf,Accessories,20.0,Maryland,M,Charcoal,Spring,4.2,Yes,Debit Card,Free Shipping,25,Debit Card,Annually,Yes,Adults (30-49),1,1,1
257,58,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,Yes,Venmo,Express,20,Credit Card,Every 3 Months,Yes,Middle age (50-64),1,1,1
258,20,Male,Handbag,Accessories,53.0,West Virginia,M,Red,Summer,4.5,Yes,PayPal,Express,5,Credit Card,Quarterly,Yes,Young Adults (18-29),1,1,1
259,61,Male,Gloves,Accessories,74.0,Alabama,S,Lavender,Spring,2.8,Yes,Venmo,Express,16,Cash,Quarterly,Yes,Middle age (50-64),1,1,1
260,32,Male,Jeans,Clothing,57.0,Louisiana,M,Gold,Fall,2.9,Yes,Credit Card,Standard,13,Debit Card,Annually,Yes,Adults (30-49),1,1,1
261,38,Male,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,Yes,Bank Transfer,2-Day Shipping,11,Credit Card,Every 3 Months,Yes,Adults (30-49),1,1,1
262,21,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,Yes,Cash,Standard,21,Credit Card,Annually,Yes,Young Adults (18-29),1,1,1
263,37,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.7,Yes,Cash,Next Day Air,6,Debit Card,Annually,Yes,Adults (30-49),1,1,1
264,27,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,29,Venmo,Monthly,Yes,Young Adults (18-29),1,1,1
265,36,Male,Pants,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,Yes,Venmo,Store Pickup,15,Cash,Annually,Yes,Adults (30-49),1,1,1
266,32,Male,Backpack,Accessories,59.0,Michigan,M,Gray,Spring,3.2,Yes,Venmo,2-Day Shipping,17,Bank Transfer,Bi-Weekly,Yes,Adults (30-49),1,1,1
267,51,Male,Jewelry,Accessories,75.0,Louisiana,L,White,Summer,3.1,Yes,Cash,Express,32,Credit Card,Weekly,Yes,Middle age (50-64),1,1,1
268,64,Male,Sweater,Clothing,54.0,Maryland,M,Olive,Spring,3.9,Yes,Venmo,2-Day Shipping,42,Venmo,Annually,Yes,Middle age (50-64),1,1,1
269,68,Male,Shoes,Footwear,42.0,Georgia,M,Charcoal,Spring,2.6,Yes,Venmo,Store Pickup,21,Cash,Monthly,Yes,Seniors (65+),1,1,1
270,68,Male,Blouse,Clothing,44.0,Georgia,M,Charcoal,Winter,3.3,Yes,PayPal,Next Day Air,9,Cash,Bi-Weekly,Yes,Seniors (65+),1,1,1
271,33,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,Yes,Debit Card,Free Shipping,16,Bank Transfer,Annually,Yes,Adults (30-49),1,1,1
272,65,Male,Sunglasses,Accessories,69.0,Maryland,XL,Yellow,Summer,4.6,Yes,Credit Card,Express,42,Credit Card,Fortnightly,Yes,Seniors (65+),1,1,1
273,48,Male,Jewelry,Accessories,26.0,Oregon,M,Beige,Summer,4.4,Yes,PayPal,2-Day Shipping,37,Debit Card,Bi-Weekly,Yes,Adults (30-49),1,1,1
274,69,Male,Coat,Outerwear,33.0,North Dakota,S,Silver,Spring,4.2,Yes,Cash,Express,32,Debit Card,Quarterly,Yes,Seniors (65+),1,1,1
275,59,Male,Jewelry,Accessories,32.0,Maryland,M,Indigo,Spring,3.0,Yes,Credit Card,Express,28,Cash,Bi-Weekly,Yes,Middle age (50-64),1,1,1
276,48,Male,Backpack,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,Yes,Debit Card,Express,13,Credit Card,Weekly,Yes,Adults (30-49),1,1,1
277,25,Male,Skirt,Clothing,30.0,South Dakota,XL,Turquoise,Fall,3.5,Yes,Debit Card,Express,11,Bank Transfer,Fortnightly,Yes,Young Adults (18-29),1,1,1
278,29,Male,Shirt,Clothing,29.0,Georgia,M,Green,Winter,3.0,Yes,Credit Card,Store Pickup,36,Bank Transfer,Bi-Weekly,Yes,Young Adults (18-29),1,1,1
279,57,Male,Sweater,Clothing,95.0,Hawaii,M,Orange,Spring,3.7,Yes,Bank Transfer,Express,23,Debit Card,Annually,Yes,Middle age (50-64),1,1,1
280,23,Male,Sneakers,Footwear,69.0,Arkansas,L,Turquoise,Summer,4.0,Yes,Credit Card,Standard,37,Bank Transfer,Monthly,Yes,Young Adults (18-29),1,1,1
281,45,Male,Sandals,Footwear,69.0,Montana,S,Cyan,Fall,4.2,Yes,Debit Card,2-Day Shipping,21,Cash,Bi-Weekly,Yes,Adults (30-49),1,1,1
282,38,Male,Belt,Accessories,61.0,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Bank Transfer,Standard,22,Debit Card,Bi-Weekly,Yes,Adults (30-49),1,1,1
283,21,Male,Skirt,Clothing,94.0,Minnesota,M,Teal,Summer,3.0,Yes,Debit Card,2-Day Shipping,9,Cash,Monthly,Yes,Young Adults (18-29),1,1,1
284,32,Male,Sweater,Clothing,30.0,Montana,S,Maroon,Fall,3.2,Yes,Debit Card,Next Day Air,16,Venmo,Annually,Yes,Adults (30-49),1,1,1
285,63,Male,Skirt,Clothing,45.0,Ohio,M,Red,Summer,3.5,Yes,PayPal,Standard,4,PayPal,Quarterly,Yes,Middle age (50-64),1,1,1
286,29,Male,Handbag,Accessories,39.0,Kentucky,XL,Yellow,Summer,4.8,Yes,Credit Card,Express,3,Debit Card,Bi-Weekly,Yes,Young Adults (18-29),1,1,1
287,27,Male,Jewelry,Accessories,51.0,Nebraska,L,Gray,Summer,2.6,Yes,Cash,Store Pickup,6,Debit Card,Annually,Yes,Young Adults (18-29),1,1,1
288,56,Male,Scarf,Accessories,37.0,Delaware,L,Blue,Spring,3.4,Yes,Cash,2-Day Shipping,18,Venmo,Fortnightly,Yes,Middle age (50-64),1,1,1
289,30,Male,T-shirt,Clothing,62.0,North Carolina,M,Lavender,Winter,3.7,Yes,Credit Card,2-Day Shipping,34,Venmo,Bi-Weekly,Yes,Adults (30-49),1,1,1
290,49,Male,Coat,Outerwear,85.0,New York,M,Yellow,Fall,4.5,Yes,Debit Card,2-Day Shipping,26,Credit Card,Monthly,Yes,Adults (30-49),1,1,1
291,58,Male,T-shirt,Clothing,33.0,Colorado,M,Indigo,Winter,3.7,Yes,Bank Transfer,Standard,50,PayPal,Weekly,Yes,Middle age (50-64),1,1,1
292,57,Male,Dress,Clothing,26.0,Delaware,XL,Violet,Fall,3.3,Yes,Credit Card,Next Day Air,40,Bank Transfer,Monthly,Yes,Middle age (50-64),1,1,1
293,60,Male,Shoes,Footwear,99.0,Utah,M,Green,Spring,4.7,Yes,Credit Card,Free Shipping,24,Cash,Quarterly,Yes,Middle age (50-64),1,1,1
294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,Yes,PayPal,Express,33,PayPal,Annually,Yes,Seniors (65+),1,1,1
295,70,Male,Skirt,Clothing,20.0,New Jersey,M,Gold,Spring,4.6,Yes,Cash,Store Pickup,19,Credit Card,Every 3 Months,Yes,Seniors (65+),1,1,1
296,53,Male,Sunglasses,Accessories,42.0,West Virginia,M,Indigo,Winter,2.7,Yes,Venmo,Store Pickup,24,Credit Card,Quarterly,Yes,Middle age (50-64),1,1,1
297,25,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,Yes,PayPal,2-Day Shipping,19,Credit Card,Weekly,Yes,Young Adults (18-29),1,1,1
298,48,Male,Shoes,Footwear,26.0,Delaware,XL,Purple,Summer,4.4,Yes,Bank Transfer,Standard,4,Credit Card,Bi-Weekly,Yes,Adults (30-49),1,1,1
299,69,Male,T-shirt,Clothing,53.0,Maryland,M,Lavender,Winter,4.0,Yes,Cash,Standard,11,Venmo,Every 3 Months,Yes,Seniors (65+),1,1,1
300,25,Male,Sneakers,Footwear,80.0,Pennsylvania,M,Maroon,Summer,3.2,Yes,Credit Card,Next Day Air,28,PayPal,Fortnightly,Yes,Young Adults (18-29),1,1,1
301,29,Male,Hat,Accessories,98.0,Iowa,M,Teal,Spring,4.4,Yes,Cash,Store Pickup,24,PayPal,Weekly,Yes,Young Adults (18-29),1,1,1
302,46,Male,Skirt,Clothing,95.0,Pennsylvania,M,Green,Spring,3.8,Yes,Debit Card,Standard,25,Credit Card,Every 3 Months,Yes,Adults (30-49),1,1,1
303,37,Male,Sweater,Clothing,44.0,Delaware,L,Olive,Summer,3.6,Yes,Venmo,Express,27,Bank Transfer,Every 3 Months,Yes,Adults (30-49),1,1,1
304,20,Male,Sandals,Footwear,60.0,Oregon,M,Turquoise,Summer,3.3,Yes,Cash,Next Day Air,49,Venmo,Weekly,Yes,Young Adults (18-29),1,1,1
305,40,Male,Dress,Clothing,84.0,Oregon,M,Green,Winter,3.4,Yes,Venmo,Next Day Air,45,Credit Card,Bi-Weekly,Yes,Adults (30-49),1,1,1
306,60,Male,Sweater,Clothing,59.0,Utah,M,Teal,Fall,3.5,Yes,Debit Card,2-Day Shipping,26,PayPal,Annually,Yes,Middle age (50-64),1,1,1
307,26,Male,Jacket,Outerwear,49.0,North Dakota,S,White,Summer,3.6,Yes,Debit Card,Express,4,Cash,Annually,Yes,Young Adults (18-29),1,1,1
308,29,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,Yes,Cash,Free Shipping,3,Credit Card,Every 3 Months,Yes,Young Adults (18-29),1,1,1
